Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous position kind,Previous URL,Current position kind,Current URL,Previous date,Current date
meciuri din superliga,RO,Romania,Romanian,Superliga (Event),true,false,false,true,false,false,"Video preview, Image pack",2500,7,0.60,21,,,,15,,Lost,,https://legalbet.ro/centrul-de-pariere/turnee/liga-i/,,,2024-06-27 03:25:40,
playgg casino,RO,Romania,English,PlayGG (Organization),true,false,true,true,true,true,"Top ads, Sitelinks",200,35,2.22,,21,,,,3,New,,,,https://legalbet.ro/cazinouri/playgg-casino/,,2026-05-27 18:16:23
total bet .ro,RO,Romania,Romanian,TotalBet (Organization),true,false,true,false,false,false,Sitelinks,150,56,0.77,13,21,7,,4,2,2,,https://legalbet.ro/scoala-pariurilor/recenzia-casei-de-pariuri-totalbet/,,https://legalbet.ro/scoala-pariurilor/recenzia-casei-de-pariuri-totalbet/,2024-06-25 08:21:23,2026-06-23 13:02:20
poziții superliga,RO,Romania,Romanian,Superliga (Event),true,false,false,true,false,false,"Image pack, Video preview",3900,29,1.65,21,,,,17,,Lost,,https://legalbet.ro/centrul-de-pariere/turnee/liga-i/,,,2024-06-26 06:15:05,
predictii fotbal azi,RO,Romania,Romanian,,false,false,false,true,false,false,,350,58,0.53,12,21,8,,11,10,1,,https://legalbet.ro/ponturi/sportul-fotbal/,,https://legalbet.ro/ponturi/sportul-fotbal/,2024-06-27 23:16:46,2026-06-18 23:02:24
betano cash,RO,Romania,English,Betano (Organization),true,false,false,true,true,true,,350,0,2.11,1,20,19,,19,6,13,,https://legalbet.ro/scoala-pariurilor/betano-cash-out/,,https://legalbet.ro/scoala-pariurilor/casa-de-pariuri-betano-depuneri-i-retrageri/,2024-06-15 14:23:34,2026-05-18 06:16:01
bilet casa pariurilor,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,true,false,false,"Sitelinks, Video preview",150,21,0.64,5,20,15,,8,2,6,,https://legalbet.ro/scoala-pariurilor/casa-pariurilor-verificare-bilet-online/,,https://legalbet.ro/scoala-pariurilor/casa-pariurilor-verificare-bilet-online/,2024-06-01 09:58:37,2026-05-30 05:12:19
betano bonus fara depunere,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,"Sitelinks, Video preview",2000,44,2.06,0,20,20,,43,14,29,,https://legalbet.ro/bonus/betano-casino-300-de-rotiri-gratuite-fara-depunere-la-nregistrare/,,https://legalbet.ro/bonus/sets/betano/,2024-06-25 20:27:06,2026-06-15 15:57:03
cazinouri licentiate in romania,RO,Romania,Romanian,Romania (Location),false,true,false,true,true,false,,150,65,2.65,12,20,8,,4,2,2,,https://legalbet.ro/cazinouri/,,https://legalbet.ro/cazinouri/,2024-06-19 04:44:25,2026-05-24 10:06:00
pariuri online romania,RO,Romania,Romanian,Romania (Location),false,false,false,true,true,false,Sitelinks,700,81,7.05,26,20,-6,,6,10,-4,,https://legalbet.ro/case-de-pariuri-licentiate/,,https://legalbet.ro/case-de-pariuri-licentiate/,2024-05-30 03:41:09,2026-06-08 09:55:11
poziții ferencváros,RO,Romania,Romanian,Ferencváros (Organization),true,false,false,true,false,false,Image pack,150,1,,20,,,,3,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/Ferencvarosi/,,,2024-06-20 12:16:29,
poziții juventus vs ac milan,RO,Romania,Romanian,"Juventus (Organization), AC Milan (Organization)",true,false,false,true,false,false,"Video preview, Image pack",150,1,,20,,,,3,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/juventus/,,,2024-06-13 19:55:32,
cote pariuri fotbal,RO,Romania,Romanian,,false,false,false,true,true,true,Image pack,300,44,0.35,20,,,,6,,Lost,,https://legalbet.ro/centrul-de-pariere/,,,2024-06-12 01:20:21,
www. publicwin.ro,RO,Romania,,PublicWin (Organization),true,false,true,true,false,false,,150,18,1.54,10,20,10,,5,2,3,,https://legalbet.ro/feedback/publicwin/,,https://legalbet.ro/feedback/publicwin/,2024-06-19 16:36:19,2026-05-27 13:04:17
manhattan casino bonus fara depunere,RO,Romania,Romanian,Manhattan Casino (Organization),true,false,false,true,true,false,Sitelinks,1600,40,,43,20,-23,,1,13,-12,,https://legalbet.ro/bonus/manhattan-casino-250-rotiri-gratuite-la-slotul-the-dog-house/,,https://legalbet.ro/cazinouri/manhattan/,2024-06-25 12:03:17,2026-06-26 22:10:50
freebet,RO,Romania,English,,false,false,false,true,true,false,,150,58,2.99,11,20,9,,6,2,4,,https://legalbet.ro/bonus/sets/freebet/,,https://legalbet.ro/bonus/sets/freebet/,2024-06-16 06:50:01,2026-06-24 08:01:18
mozzartbet romania,RO,Romania,Romanian,"MozzartBet (Organization), Romania (Location)",true,false,true,true,true,true,,150,41,1.31,0,20,20,,45,3,42,,https://legalbet.ro/feedback/mozzart/,,https://legalbet.ro/feedback/mozzart/,2024-06-20 11:05:42,2026-06-26 18:42:03
poziții nottingham forest vs manchester united,RO,Romania,Romanian,"Nottingham Forest (Organization), Manchester United (Organization)",true,false,false,true,false,false,"Video preview, Image pack",200,1,,20,,,,5,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/nottingham-forest/,,,2024-06-19 13:40:22,
poziții fc basel,RO,Romania,Romanian,FC Basel (Organization),true,false,false,true,false,false,Image pack,150,0,,20,,,,3,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/basel/,,,2024-05-31 04:27:30,
pronosticuri,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,400,57,0.41,0,20,20,,61,10,51,,https://legalbet.ro/ponturi/sportul-fotbal/,,https://legalbet.ro/ponturi/,2024-06-22 15:55:33,2026-06-07 19:21:05
transmisii fotbal azi la tv,RO,Romania,Romanian,,false,false,false,true,false,false,,800,55,0.28,0,19,19,,67,10,57,,https://legalbet.ro/centrul-de-pariere/astazi/,,https://legalbet.ro/centrul-de-pariere/astazi/,2024-06-13 21:33:42,2026-06-15 18:22:35
aplicație winner bet,RO,Romania,Romanian,Winner Bet (Product),true,false,false,true,true,false,Sitelinks,100,0,1.08,19,,,,2,,Lost,,https://legalbet.ro/scoala-pariurilor/aplicatie-winner/,,,2024-06-25 01:20:15,
rotiri gratuite fara depunere las vegas,RO,Romania,Romanian,Las Vegas (Location),false,true,false,true,true,false,Sitelinks,150,54,3.29,1,19,18,,16,3,13,,https://legalbet.ro/bonus/las-vegas-casino-333-rotiri-fara-depunere-fara-rulaj/,,https://legalbet.ro/cazinouri/las-vegas/,2024-06-21 00:00:23,2026-06-03 22:27:03
poziții serie a,RO,Romania,Romanian,Serie A (Event),true,false,false,true,false,false,"Video preview, Image pack",400,3,,19,,,,7,,Lost,,https://legalbet.ro/centrul-de-pariere/turnee/serie-a/,,,2024-06-27 01:06:17,
easy money pariuri,RO,Romania,Romanian,Easy Money (Event),false,false,false,true,false,false,"Sitelinks, Video preview",80,0,1.25,12,19,7,,4,2,2,,https://legalbet.ro/scoala-pariurilor/strategia-easy-money/,,https://legalbet.ro/scoala-pariurilor/strategia-easy-money/,2024-06-12 08:33:06,2026-05-23 20:50:40
www total bet,RO,Romania,Romanian,,false,false,true,false,true,true,Sitelinks,150,58,0.59,16,19,3,,5,3,2,,https://legalbet.ro/scoala-pariurilor/recenzia-casei-de-pariuri-totalbet/,,https://legalbet.ro/scoala-pariurilor/recenzia-casei-de-pariuri-totalbet/,2024-06-23 04:20:10,2026-06-09 20:46:05
poziții red bull salzburg,RO,Romania,Romanian,Red Bull Salzburg (Organization),true,false,false,true,false,false,Image pack,150,0,,19,,,,3,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/red-bull-salzburg/,,,2024-06-23 07:07:04,
ce meci este azi,RO,Romania,Romanian,,false,false,false,true,false,false,,150,59,0.07,19,19,0,,3,3,,,https://legalbet.ro/centrul-de-pariere/astazi/,,https://legalbet.ro/centrul-de-pariere/astazi/,2024-06-26 00:21:40,2026-06-15 03:46:58
table online pe bani,RO,Romania,Romanian,,false,false,false,true,true,true,Sitelinks,80,0,2.69,1,19,18,,16,2,14,,https://legalbet.ro/alegerea-editorului/joaca-table-online-la-totogaming-pe-bani-reali/,,https://legalbet.ro/alegerea-editorului/joaca-table-online-la-totogaming-pe-bani-reali/,2024-06-10 21:10:44,2026-06-18 02:11:45
winner casino,RO,Romania,English,Winner Casino (Organization),true,false,true,true,false,false,"Image pack, Video preview",5700,4,0.71,19,,,,19,,Lost,,https://legalbet.ro/feedback/winner/,,,2024-06-27 09:28:27,
bonusuri pariuri,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,200,65,6.25,11,19,8,,2,5,-3,,https://legalbet.ro/rating-bonus/,,https://legalbet.ro/rating-bonus/,2024-06-06 15:20:00,2026-06-14 23:00:23
el dorado casino,RO,Romania,English,Eldorado Casino (Organization),true,false,false,true,true,false,Local pack,150,53,1.05,8,19,11,,7,4,3,,https://legalbet.ro/cazinouri/eldorado/,,https://legalbet.ro/cazinouri/eldorado/,2024-06-26 20:38:15,2026-06-17 08:00:30
fortuna bonus fara depunere,RO,Romania,Romanian,Fortuna Casino (Organization),true,false,false,true,true,false,Sitelinks,900,55,1.52,2,19,17,,21,11,10,,https://legalbet.ro/bonus/fortuna-sport-bonus-de-bun-venit-de-150-lei-50-lei-la-verificare/,,https://legalbet.ro/bonus/sets/fortuna/,2024-06-23 00:14:54,2026-06-22 04:12:16
strategie cota 2,RO,Romania,Romanian,,false,false,false,true,false,false,,150,0,,19,19,0,,2,2,,,https://legalbet.ro/scoala-pariurilor/strategie-cota-2-cota-3/,,https://legalbet.ro/scoala-pariurilor/strategie-cota-2-cota-3/,2024-06-27 12:37:43,2026-06-25 02:52:29
fotbal la tv astazi,RO,Romania,Romanian,,false,false,false,true,false,false,,350,48,0.22,,19,,,,7,New,,,,https://legalbet.ro/centrul-de-pariere/astazi/,,2026-05-20 05:26:16
million casino romania,RO,Romania,English,"Million Casino (Organization), Romania (Location)",true,false,false,true,true,false,Local pack,300,52,1.44,0,19,19,,72,6,66,,https://legalbet.ro/cazinouri/million/,,https://legalbet.ro/cazinouri/million/,2024-06-10 19:04:34,2026-05-13 10:29:02
poziții newcastle united vs manchester united,RO,Romania,Romanian,"Newcastle United (Organization), Manchester United (Organization)",true,false,false,true,false,false,"Videos, Image pack, Video preview",200,1,,18,,,,5,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/manchester-united/,,,2024-06-20 06:31:01,
ponturi pariuri baschet,RO,Romania,Romanian,,false,false,false,true,true,false,,150,1,,15,18,4,,5,4,1,,https://legalbet.ro/ponturi/sportul-baschet/,,https://legalbet.ro/ponturi/sportul-baschet/,2024-06-07 02:15:04,2026-06-26 15:19:18
verificare bilet stanleybet dupa cod,RO,Romania,Romanian,Stanleybet (Organization),true,false,false,true,false,false,"Sitelinks, Video preview",150,0,0.29,59,18,-41,,6,2,4,,https://legalbet.ro/scoala-pariurilor/stanleybet-verificare-bilet-online/,,https://legalbet.ro/scoala-pariurilor/stanleybet-verificare-bilet-online/,2024-06-25 23:47:47,2026-05-21 16:20:26
calculator cote,RO,Romania,Romanian,,false,false,false,true,false,false,,150,0,1.20,0,18,18,,32,4,28,,https://legalbet.ro/scoala-pariurilor/tipuri-de-cote/,,https://legalbet.ro/scoala-pariurilor/calculator-pariuri/,2024-06-21 13:53:28,2026-06-07 08:27:46
elit casino,RO,Romania,Romanian,Elite Casino (Organization),true,false,false,true,true,false,"Sitelinks, Thumbnail, Video preview, Image pack",300,0,1.16,18,,,,6,,Lost,,https://legalbet.ro/cazinouri/elite-slots/,,,2024-06-24 21:24:37,
www total bet.ro,RO,Romania,Romanian,TotalBet (Organization),true,false,true,false,false,false,Sitelinks,150,47,1.00,4,18,14,,10,3,7,,https://legalbet.ro/scoala-pariurilor/total-bet/,,https://legalbet.ro/scoala-pariurilor/recenzia-casei-de-pariuri-totalbet/,2024-06-15 05:04:27,2026-05-23 10:09:28
las vegas rotiri,RO,Romania,Romanian,Las Vegas (Location),false,true,false,true,true,false,"Sitelinks, Bottom ads",200,56,1.74,0,18,18,,26,4,22,,https://legalbet.ro/bonus/las-vegas-casino-111-rotiri-fara-depunere-fara-rulaj/,,https://legalbet.ro/cazinouri/las-vegas/,2024-06-26 10:51:18,2026-06-24 12:02:47
www.total bet,RO,Romania,,TotalBet (Organization),true,false,true,false,false,false,Sitelinks,250,52,0.84,0,18,18,,23,5,18,,https://legalbet.ro/scoala-pariurilor/recenzia-casei-de-pariuri-totalbet/,,https://legalbet.ro/scoala-pariurilor/recenzia-casei-de-pariuri-totalbet/,2024-06-23 23:17:06,2026-05-28 14:20:00
meciurile de astăzi,RO,Romania,Romanian,,false,false,false,true,false,false,,250,59,0.18,91,18,-73,,3,5,-2,,https://legalbet.ro/centrul-de-pariere/astazi/,,https://legalbet.ro/centrul-de-pariere/astazi/,2024-06-20 23:18:17,2026-05-28 07:55:38
rotiri gratuite fara depunere si fara rulaj,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,400,68,4.19,0,18,18,,24,7,17,,https://legalbet.ro/scoala-de-cazino/bonus-fara-rulaj/,,https://legalbet.ro/cazinouri/rotiri-gratuite/,2024-06-08 18:07:47,2026-06-12 17:29:25
poziții girona fc vs atlético madrid,RO,Romania,Romanian,"Girona FC (Organization), Atlético Madrid (Organization)",true,false,false,true,false,false,"Videos, Video preview, Image pack",100,0,,18,,,,4,,Lost,,https://legalbet.ro/centrul-de-pariere/girona-atletico-madrid-03-01-2024/,,,2024-06-17 03:13:45,
bonus fara depunere las vegas,RO,Romania,Romanian,Las Vegas (Location),false,true,false,true,true,false,Sitelinks,150,55,3.38,0,18,18,,31,3,28,,https://legalbet.ro/bonus/las-vegas-casino-111-rotiri-fara-depunere-fara-rulaj/,,https://legalbet.ro/cazinouri/las-vegas/,2024-06-12 08:19:12,2026-06-16 00:00:06
excelbet pariuri sportive,RO,Romania,Romanian,ExcelBet (Organization),true,false,true,true,true,true,Sitelinks,250,0,0.60,0,18,18,,33,5,28,,https://legalbet.ro/case-de-pariuri/excelbet/,,https://legalbet.ro/case-de-pariuri/excelbet/,2024-06-18 12:58:47,2026-05-22 04:32:01
sloturi online bonus fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,200,76,1.79,0,18,18,,32,4,28,,https://legalbet.ro/cazinouri/bonusuri/bonusuri-la-inregistrare/,,https://legalbet.ro/cazinouri/,2024-06-19 19:10:01,2026-06-02 16:24:51
poziții manchester united,RO,Romania,Romanian,Manchester United (Organization),true,false,false,true,false,false,"Image pack, Video preview",250,3,,18,,,,5,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/manchester-united/,,,2024-06-27 06:43:50,
rotiri gratuite las vegas,RO,Romania,Romanian,Las Vegas (Organization),true,true,false,true,true,false,Sitelinks,150,59,2.60,0,18,18,,28,3,25,,https://legalbet.ro/bonus/las-vegas-casino-111-rotiri-fara-depunere-fara-rulaj/,,https://legalbet.ro/cazinouri/las-vegas/,2024-06-26 03:04:23,2026-06-26 05:20:41
biletul zilei fotbal sigur,RO,Romania,Romanian,Daily Ticket (Organization),true,false,false,true,false,false,,150,62,0.27,24,18,-6,,6,7,-1,,https://legalbet.ro/biletul-zilei/,,https://legalbet.ro/biletul-zilei/,2024-06-07 16:00:21,2026-06-18 22:41:23
fotbal meciuri azi,RO,Romania,Romanian,,false,false,false,true,false,false,,200,55,0.41,15,18,3,,7,4,3,,https://legalbet.ro/centrul-de-pariere/astazi/,,https://legalbet.ro/centrul-de-pariere/astazi/,2024-06-22 22:38:28,2026-05-23 19:58:52
baumbet bonus,RO,Romania,Romanian,Baumbet (Organization),true,false,false,true,true,false,,200,54,1.40,10,18,7,,8,4,4,,https://legalbet.ro/bonus/baumbet-bonus-dublu-pentru-un-bilet-format-din-15-meciuri/,,https://legalbet.ro/feedback/baumbet/,2024-06-14 22:04:04,2026-06-15 07:38:50
cazinouri online rotiri gratuite,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,350,76,2.09,0,18,18,,64,7,57,,https://legalbet.ro/cazinouri/,,https://legalbet.ro/cazinouri/rotiri-gratuite/,2024-06-08 00:54:53,2026-06-10 16:10:54
cazinou,RO,Romania,Romanian,,false,false,false,true,true,false,Video preview,4200,78,2.01,0,18,18,,53,15,38,,https://legalbet.ro/cazinouri/,,https://legalbet.ro/cazinouri/,2024-06-25 17:36:09,2026-06-26 02:25:21
cazinouri noi cu bonus fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,200,76,1.00,0,18,18,,52,4,48,,https://legalbet.ro/cazinouri/,,https://legalbet.ro/cazinouri/,2024-06-20 13:14:03,2026-06-21 18:54:25
pacanele fara depunere,RO,Romania,Romanian,Pacanele (Product),false,false,false,true,true,false,,3500,70,2.07,,17,,,,18,New,,,,https://legalbet.ro/cazinouri/rotiri-gratuite/,,2026-06-16 10:26:04
azi meciuri,RO,Romania,Romanian,,false,false,false,true,false,false,,150,59,0.05,22,17,-4,,2,3,-1,,https://legalbet.ro/centrul-de-pariere/astazi/,,https://legalbet.ro/centrul-de-pariere/astazi/,2024-06-19 03:49:25,2026-06-14 21:12:45
elite slot,RO,Romania,Romanian,Elite Slots (Organization),true,false,false,true,true,false,Sitelinks,350,44,0.61,1,17,16,,21,7,14,,https://legalbet.ro/cazinouri/elite-slots/,,https://legalbet.ro/cazinouri/elite-slots/,2024-06-27 18:25:38,2026-06-09 11:44:21
publicwin,RO,Romania,,PublicWin (Organization),true,false,false,true,true,false,"Sitelinks, Video preview, Image pack",18000,0,0.83,17,,,,3,,Lost,,https://legalbet.ro/feedback/publicwin/,,,2024-06-27 17:57:50,
betfair ro,RO,Romania,Romanian,Betfair (Organization),true,true,true,true,true,false,Sitelinks,200,46,1.90,2,17,15,,14,4,10,,https://legalbet.ro/feedback/betfair/,,https://legalbet.ro/feedback/betfair/,2024-06-18 14:43:33,2026-05-23 14:23:45
casa pariurilor rezultate verificare bilet,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,true,true,false,false,Sitelinks,80,12,1.01,0,17,17,,8,2,6,,https://legalbet.ro/scoala-pariurilor/casa-pariurilor-verificare-bilet-online/,,https://legalbet.ro/scoala-pariurilor/casa-pariurilor-verificare-bilet-online/,2024-06-19 12:20:41,2026-05-18 04:03:30
poziții ajax amsterdam,RO,Romania,Romanian,Ajax Amsterdam (Organization),true,true,false,true,false,false,"Image pack, Video preview",200,0,,17,,,,4,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/ajax/,,,2024-06-12 22:24:14,
player bonus fara depunere,RO,Romania,Romanian,Player Bonus (Event),true,false,false,true,true,false,Sitelinks,350,59,1.72,0,17,17,,30,7,23,,https://legalbet.ro/bonus/player-75-ron-free-bet-fara-rulaj/,,https://legalbet.ro/bonus/player-222-rotiri-gratuite-fr-depunere/,2024-06-24 23:55:17,2026-06-24 12:03:07
azi meci,RO,Romania,Romanian,,false,false,false,true,false,false,,150,59,0.09,21,17,-4,,2,3,-1,,https://legalbet.ro/centrul-de-pariere/astazi/,,https://legalbet.ro/centrul-de-pariere/astazi/,2024-06-08 10:59:41,2026-06-16 09:13:14
casino cu rotiri gratuite fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,350,72,2.42,,17,,,,7,New,,,,https://legalbet.ro/cazinouri/rotiri-gratuite/,,2026-05-26 04:48:22
poziții dinamo kiev,RO,Romania,Romanian,FC Dynamo Kyiv (Organization),true,false,false,true,false,false,"Image pack, Video preview",150,0,,17,,,,3,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/dynamo-kyiv/,,,2024-06-22 15:37:49,
poziții galatasaray,RO,Romania,Romanian,Galatasaray (Organization),true,false,false,true,false,false,"Image pack, Video preview",200,0,,17,,,,4,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/galatasaray/,,,2024-06-27 16:56:41,
100 rotiri gratuite betano,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,Bottom ads,150,34,3.56,0,17,17,,49,3,46,,https://legalbet.ro/bonus/sets/betano-casino/,,https://legalbet.ro/bonus/betano-pariu-gratuit-100-lei-100-rotiri-gratuite-pentru-verificare/,2024-06-16 07:14:11,2026-06-21 14:27:57
fortuna forum,RO,Romania,English,Fortuna (Organization),true,false,false,true,false,false,Sitelinks,150,47,,42,17,-25,,4,3,1,,https://legalbet.ro/feedback/fortuna/,,https://legalbet.ro/feedback/fortuna/,2024-06-08 19:29:26,2026-06-05 00:56:24
casino licentiate romania,RO,Romania,English,Romania (Location),false,false,false,true,false,false,,100,59,3.29,9,17,8,,4,2,2,,https://legalbet.ro/cazinouri/,,https://legalbet.ro/cazinouri/,2024-06-16 21:56:19,2026-06-12 07:36:23
poziții young boys,RO,Romania,Romanian,BSC Young Boys (Organization),true,false,false,true,false,false,,200,0,,17,,,,4,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/young-boys/,,,2024-06-15 02:44:57,
poziții fiorentina,RO,Romania,Romanian,ACF Fiorentina (Organization),true,false,false,true,false,false,"Image pack, Video preview",100,1,,17,,,,2,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/fiorentina/,,,2024-06-24 15:46:25,
cod bonus casino,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,300,45,1.23,,17,,,,6,New,,,,https://legalbet.ro/bonus/sets/promotii/,,2026-06-07 12:55:48
meciu de azi,RO,Romania,Romanian,,false,false,false,true,false,false,,150,59,0.08,13,17,3,,4,3,1,,https://legalbet.ro/centrul-de-pariere/astazi/,,https://legalbet.ro/centrul-de-pariere/astazi/,2024-06-21 13:36:20,2026-06-24 13:15:50
get's bets,RO,Romania,English,Get's Bet (Organization),true,false,true,true,true,false,Video preview,200,25,0.31,0,17,16,,21,4,17,,https://legalbet.ro/feedback/gets-bet/,,https://legalbet.ro/feedback/gets-bet/,2024-06-25 00:24:55,2026-05-20 01:17:06
