Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous position kind,Previous URL,Current position kind,Current URL,Previous date,Current date
burning hot demo,RO,Romania,English,Burning Hot (Product),true,false,false,true,false,false,Sitelinks,800,62,0.61,6,20,14,,14,10,4,,https://jucatorul.ro/jocuri/pacanele/recenzii/burning-hot/,,https://jucatorul.ro/jocuri/pacanele/recenzii/burning-hot/,2024-06-27 21:19:49,2026-06-16 13:23:40
casino 888,RO,Romania,Romanian,888 Casino (Organization),true,false,true,true,true,true,"Sitelinks, Video preview",2300,38,1.18,20,,,,15,,Lost,,https://jucatorul.ro/cazino/recenzii/888-casino/,,,2024-06-26 23:12:25,
casa casino,RO,Romania,Romanian,Casa Casino (Organization),true,false,false,true,true,true,"Top ads, Paid sitelinks, Sitelinks, Image pack, Video preview",500,48,1.53,20,,,,8,,Lost,,https://jucatorul.ro/cazino/recenzii/casa-pariurilor/,,,2024-06-22 20:22:23,
cod maxbet,RO,Romania,Romanian,MaxBet (Organization),true,false,false,true,true,true,Sitelinks,150,56,1.01,,20,,,,2,New,,,,https://jucatorul.ro/cazino/recenzii/maxbet-casino/cod-bonus/,,2026-06-19 19:36:45
cazino rotiri gratuite,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,350,74,3.00,0,20,20,,46,6,40,,https://jucatorul.ro/cazino/recenzii/winner/winner-rotiri-gratuite/,,https://jucatorul.ro/bonusuri/rotiri-gratuite/100-rotiri-gratuite/,2024-06-19 10:48:17,2026-06-12 02:31:36
rotiri gratuite fara depunere fara rulaj,RO,Romania,Romanian,,false,false,false,true,true,false,Bottom ads,400,72,3.78,1,20,19,,17,7,10,,https://jucatorul.ro/bonusuri/rotiri-gratuite/,,https://jucatorul.ro/bonusuri/rotiri-gratuite/100-rotiri-gratuite/,2024-06-12 17:35:51,2026-06-10 14:34:46
superbet nr de telefon,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,Local pack,150,56,0.99,0,20,20,,29,4,25,,https://jucatorul.ro/cazino/recenzii/superbet/verificare-cont/,,https://jucatorul.ro/cazino/recenzii/superbet/contact/,2024-06-16 18:05:22,2026-06-16 02:58:50
elite slots casino,RO,Romania,English,Elite Slots (Organization),true,false,true,true,true,false,Sitelinks,500,58,0.76,4,20,16,,14,8,6,,https://jucatorul.ro/cazino/recenzii/eliteslots-casino/retragere/,,https://jucatorul.ro/cazino/recenzii/eliteslots-casino/,2024-06-22 07:32:00,2026-06-24 22:37:37
bonus prima depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,200,39,7.41,0,20,20,,76,4,72,,https://jucatorul.ro/cazino/recenzii/slotv/bonus-fara-depunere/,,https://jucatorul.ro/bonusuri/de-bun-venit/,2024-06-19 07:38:57,2026-05-21 01:26:05
cashpot rotiri gratuite,RO,Romania,Romanian,CashPot (Organization),true,false,false,true,true,false,,400,59,0.70,1,19,18,,22,7,15,,https://jucatorul.ro/cazino/recenzii/cashpot-casino/bonus-fara-depunere/,,https://jucatorul.ro/cazino/recenzii/cashpot-casino/bonus-fara-depunere/,2024-06-25 12:17:26,2026-06-12 04:13:04
top cazinouri,RO,Romania,Romanian,,false,false,false,true,true,false,"Top ads, Bottom ads, Paid sitelinks, Video preview",800,65,4.19,0,19,19,,38,10,28,,https://jucatorul.ro/blog/cele-mai-mari-cazinouri-din-lume/,,https://jucatorul.ro/cazino/,2024-06-16 16:05:30,2026-06-14 10:43:02
live chat superbet,RO,Romania,English,Superbet (Organization),true,false,false,true,false,false,Video preview,500,47,1.10,,19,,,,8,New,,,,https://jucatorul.ro/cazino/recenzii/superbet/contact/,,2026-06-09 12:12:52
poker reguli,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,450,61,0.43,,19,,,,8,New,,,,https://jucatorul.ro/blog/poker-cu-5-carti/,,2026-06-14 09:29:05
efbet bonus fara depunere,RO,Romania,Romanian,Efbet (Organization),true,false,false,true,true,false,,150,64,0.79,5,19,14,,9,3,6,,https://jucatorul.ro/cazino/recenzii/efbet-casino/bonus-de-bun-venit/,,https://jucatorul.ro/cazino/recenzii/efbet-casino/bonus-fara-depunere/,2024-06-15 04:11:48,2026-06-18 20:47:09
casino million,RO,Romania,English,Million Casino (Organization),true,false,false,true,true,false,"Sitelinks, Thumbnail, Local pack, Image pack, Video preview",1400,0,1.13,19,,,,14,,Lost,,https://jucatorul.ro/cazino/recenzii/million-casino/,,,2024-06-26 12:12:35,
winbet bonus fara depunere,RO,Romania,Romanian,Winbet (Organization),true,false,false,true,true,false,,800,54,0.84,0,19,19,,56,10,46,,https://jucatorul.ro/cazino/recenzii/winbet-casino/,,https://jucatorul.ro/cazino/recenzii/winbet-casino/bonus-fara-depunere/,2024-06-23 10:29:18,2026-06-09 22:13:55
bonus rotiri gratuite,RO,Romania,Romanian,,false,false,false,true,true,false,,300,74,4.89,0,19,19,,42,6,36,,https://jucatorul.ro/cazino/recenzii/don-casino/rotiri-gratuite/,,https://jucatorul.ro/bonusuri/rotiri-gratuite/100-rotiri-gratuite/,2024-06-19 22:20:44,2026-06-20 20:16:34
millions casino,RO,Romania,English,Million Casino (Organization),true,false,false,true,true,false,"Image pack, Video preview",400,0,1.13,19,,,,7,,Lost,,https://jucatorul.ro/cazino/recenzii/million-casino/,,,2024-06-11 11:57:40,
cazinouri,RO,Romania,Romanian,,false,false,false,true,true,true,,4400,76,2.67,4,19,15,,14,15,-1,,https://jucatorul.ro/cazino/care-platesc/,,https://jucatorul.ro/cazino/,2024-06-27 17:16:15,2026-06-17 14:48:24
supreme hot,RO,Romania,English,Supreme Hot (Product),true,false,false,true,false,false,,400,12,1.17,1,19,18,,20,7,13,,https://jucatorul.ro/jocuri/pacanele/recenzii/supreme-hot/,,https://jucatorul.ro/jocuri/pacanele/recenzii/supreme-hot/,2024-06-14 21:33:11,2026-06-07 23:01:51
777 rotiri gratuite,RO,Romania,Romanian,,false,false,false,true,true,false,,150,32,5.24,0,19,19,,29,3,26,,https://jucatorul.ro/cazino/recenzii/luck-casino/bonus-bun-venit/,,https://jucatorul.ro/bonusuri/rotiri-gratuite/777-rotiri-gratuite/,2024-06-19 22:29:29,2026-05-25 17:10:35
agentie princess casino,RO,Romania,Romanian,Princess Casino (Organization),true,false,false,true,false,false,,300,52,1.15,,19,,,,6,New,,,,https://jucatorul.ro/cazino/recenzii/princess-casino/contact/,,2026-05-23 09:19:57
bonus fara depunere netbet,RO,Romania,Romanian,NetBet (Organization),true,false,false,true,true,false,Sitelinks,250,47,1.94,0,19,19,,21,6,15,,https://jucatorul.ro/cazino/recenzii/netbet-casino/bonus-fara-depunere/,,https://jucatorul.ro/cazino/recenzii/netbet-casino/200-rotiri-gratuite/,2024-06-11 14:48:39,2026-05-16 06:10:49
numar de telefon superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,"Top ads, Local pack, Bottom ads",150,46,0.70,1,19,18,,20,4,16,,https://jucatorul.ro/cazino/recenzii/superbet/verificare-cont/,,https://jucatorul.ro/cazino/recenzii/superbet/contact/,2024-06-15 13:36:20,2026-05-19 17:48:52
excelbet 111 rotiri gratuite,RO,Romania,Romanian,ExcelBet (Organization),true,false,false,true,true,false,,150,55,1.01,,19,,,,3,New,,,,https://jucatorul.ro/cazino/recenzii/excelbet-casino/bonus-fara-depunere/,,2026-06-24 05:58:21
royal casino bonus fara depunere,RO,Romania,Romanian,Royal Casino (Organization),true,false,false,true,true,false,,250,55,0.91,,19,,,,5,New,,,,https://jucatorul.ro/cazino/recenzii/royal-casino/bonus-fara-depunere/,,2026-06-20 08:30:04
rotiri gratuite fara depunere maxbet,RO,Romania,Romanian,MaxBet (Organization),true,false,false,true,true,false,Sitelinks,100,54,3.08,,19,,,,3,New,,,,https://jucatorul.ro/cazino/recenzii/maxbet-casino/bonus-fara-depunere/,,2026-06-17 16:55:23
favbet romania,RO,Romania,English,"Favbet (Organization), Romania (Location)",true,false,true,true,true,false,Sitelinks,350,26,2.84,,19,,,,7,New,,,,https://jucatorul.ro/cazino/recenzii/favbet-casino/,,2026-05-27 14:53:21
jocuri cu coroane,RO,Romania,Romanian,,false,false,false,true,false,false,,150,19,0.53,7,19,12,,4,3,1,,https://jucatorul.ro/jocuri/pacanele/recenzii/shining-crown/,,https://jucatorul.ro/jocuri/pacanele/teme/pacanele-cu-coroane/,2024-06-26 00:28:01,2026-06-12 02:15:39
cod bonus gets bet,RO,Romania,English,GetsBet (Organization),true,false,false,true,true,false,Sitelinks,250,62,0.98,5,19,14,,13,5,8,,https://jucatorul.ro/cazino/recenzii/getsbet-casino/cod-bonus/,,https://jucatorul.ro/cazino/recenzii/getsbet-casino/cod-bonus/,2024-06-25 17:20:51,2026-06-17 14:28:17
casa pariurilor rotiri gratuite,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,true,true,false,Sitelinks,900,61,1.63,1,19,17,,21,11,10,,https://jucatorul.ro/cazino/recenzii/casa-pariurilor/bonus-bun-venit/,,https://jucatorul.ro/cazino/recenzii/casa-pariurilor/bonus-fara-depunere/,2024-06-25 16:15:39,2026-06-21 17:09:27
reguli ruleta,RO,Romania,Romanian,,false,false,false,true,false,false,Sitelinks,150,12,0.87,8,19,10,,4,3,1,,https://jucatorul.ro/jocuri/ruleta/reguli/,,https://jucatorul.ro/jocuri/ruleta/reguli/,2024-06-25 00:47:17,2026-05-19 16:22:16
bonus efbet,RO,Romania,English,Efbet (Organization),true,false,false,true,true,false,,150,49,3.96,5,19,14,,8,4,4,,https://jucatorul.ro/cazino/recenzii/efbet-casino/bonus-de-bun-venit/,,https://jucatorul.ro/cazino/recenzii/efbet-casino/bonus-fara-depunere/,2024-06-15 00:41:56,2026-05-26 13:42:18
100 super hot,RO,Romania,English,100 Super Hot (Product),true,false,false,true,true,false,,300,62,1.01,0,19,19,,48,6,42,,https://jucatorul.ro/jocuri/pacanele/recenzii/100-burning-hot/,,https://jucatorul.ro/jocuri/pacanele/recenzii/100-super-hot/,2024-06-24 02:55:48,2026-05-17 14:49:20
cazinouri cu rotiri gratuite,RO,Romania,Romanian,,false,false,false,true,true,false,"Top ads, Paid sitelinks",400,73,2.07,0,19,19,,47,7,40,,https://jucatorul.ro/cazino/recenzii/don-casino/rotiri-gratuite/,,https://jucatorul.ro/bonusuri/rotiri-gratuite/100-rotiri-gratuite/,2024-06-19 11:57:36,2026-06-10 04:59:42
jocuri isoftbet,RO,Romania,Romanian,iSoftBet (Organization),true,false,false,true,false,false,Image pack,150,0,,19,,,,3,,Lost,,https://jucatorul.ro/jocuri/provideri/isoftbet/,,,2024-06-09 16:23:53,
betano bonus de bun venit,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,Sitelinks,400,49,2.09,2,19,16,,15,7,8,,https://jucatorul.ro/cazino/recenzii/betano-casino/bonus-bun-venit/,,https://jucatorul.ro/cazino/recenzii/betano-casino/bonus-bun-venit/,2024-06-15 14:39:13,2026-06-05 02:44:06
fortuna rotiri gratuite fara depunere,RO,Romania,Romanian,Fortuna Casino (Organization),true,false,false,true,true,false,Sitelinks,400,53,1.53,0,18,18,,47,7,40,,https://jucatorul.ro/bonusuri/rotiri-gratuite/,,https://jucatorul.ro/cazino/recenzii/fortuna/bonus-fara-depunere/,2024-06-26 18:51:22,2026-05-23 18:43:49
cod bonus luck casino,RO,Romania,Romanian,Luck Casino (Organization),true,false,false,true,true,false,Top ads,150,53,1.19,1,18,17,,15,3,12,,https://jucatorul.ro/cazino/recenzii/luck-casino/bonus-bun-venit/,,https://jucatorul.ro/cazino/recenzii/luck-casino/cod-bonus/,2024-06-12 21:10:29,2026-05-09 22:51:05
princess casino bonus fara depunere,RO,Romania,Romanian,Princess Casino (Organization),true,false,false,true,true,false,,400,67,1.79,0,18,18,,45,7,38,,https://jucatorul.ro/cazino/recenzii/princess-casino/,,https://jucatorul.ro/cazino/recenzii/princess-casino/bonus-fara-depunere/,2024-06-23 12:52:41,2026-06-08 03:57:18
bonus maxbet fara depunere,RO,Romania,Romanian,MaxBet (Organization),true,false,false,true,true,false,Sitelinks,90,58,1.47,,18,,,,2,New,,,,https://jucatorul.ro/cazino/recenzii/maxbet-casino/bonus-fara-depunere/,,2026-06-06 06:42:00
publicwin casino,RO,Romania,English,PublicWin (Organization),true,false,true,true,true,true,,200,42,1.02,2,18,17,,15,4,11,,https://jucatorul.ro/cazino/recenzii/publicwin-casino/retragere/,,https://jucatorul.ro/cazino/recenzii/publicwin-casino/contact/,2024-06-14 13:13:40,2026-05-27 14:56:37
betano inregistrare,RO,Romania,Romanian,Betano (Organization),true,false,true,true,true,true,Sitelinks,100,22,3.08,23,18,-4,,2,2,,,https://jucatorul.ro/cazino/recenzii/betano-casino/inregistrare/,,https://jucatorul.ro/cazino/recenzii/betano-casino/inregistrare/,2024-06-15 23:09:21,2026-05-27 07:27:24
aparate fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,1200,72,2.29,,18,,,,12,New,,,,https://jucatorul.ro/bonusuri/rotiri-gratuite/100-rotiri-gratuite/,,2026-06-13 23:44:29
pareri betano,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,Sitelinks,150,31,2.18,3,18,15,,13,5,8,,https://jucatorul.ro/cazino/recenzii/betano-casino/,,https://jucatorul.ro/cazino/recenzii/betano-casino/,2024-06-11 06:28:44,2026-05-24 00:10:24
elite slot,RO,Romania,Romanian,Elite Slots (Organization),true,false,false,true,true,false,"Sitelinks, Video preview, Bottom ads, Paid sitelinks",600,0,0.61,18,,,,9,,Lost,,https://jucatorul.ro/cazino/recenzii/eliteslots-casino/retragere/,,,2024-06-27 18:25:38,
cod promotional betano rotiri gratuite,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,Sitelinks,200,45,1.25,0,18,18,,52,4,48,,https://jucatorul.ro/bonusuri/coduri/,,https://jucatorul.ro/cazino/recenzii/betano-casino/cod-bonus/,2024-06-11 19:34:41,2026-05-23 18:20:00
cashpot romania,RO,Romania,English,CashPot (Organization),true,false,false,true,true,false,Sitelinks,200,10,0.50,0,18,18,,34,4,30,,https://jucatorul.ro/cazino/recenzii/,,https://jucatorul.ro/cazino/recenzii/cashpot-casino/,2024-06-10 15:01:21,2026-05-27 02:06:42
cashpot bonus,RO,Romania,English,CashPot.ro (Organization),true,false,false,true,true,false,Sitelinks,250,53,0.67,1,18,17,,16,5,11,,https://jucatorul.ro/cazino/recenzii/cashpot-casino/retragere/,,https://jucatorul.ro/cazino/recenzii/cashpot-casino/bonus-fara-depunere/,2024-06-17 21:46:11,2026-05-21 06:09:56
netbet cod bonus,RO,Romania,Romanian,NetBet (Organization),true,false,false,true,true,false,Sitelinks,250,51,1.57,1,18,17,,14,5,9,,https://jucatorul.ro/cazino/recenzii/netbet-casino/cod-bonus/,,https://jucatorul.ro/cazino/recenzii/netbet-casino/cod-bonus/,2024-06-11 21:42:17,2026-06-10 16:35:59
retragere casa pariurilor,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,true,false,true,,150,0,0.72,18,18,0,,3,3,,,https://jucatorul.ro/cazino/recenzii/casa-pariurilor/retragere/,,https://jucatorul.ro/cazino/recenzii/casa-pariurilor/retragere/,2024-06-08 14:02:24,2026-06-26 02:50:51
sportingbet bonus fara depunere,RO,Romania,Romanian,Sportingbet (Organization),true,false,false,true,true,false,,150,61,2.19,10,18,8,,5,4,1,,https://jucatorul.ro/cazino/recenzii/sportingbet-casino/bonus-fara-depunere/,,https://jucatorul.ro/cazino/recenzii/sportingbet-casino/bonus-fara-depunere/,2024-06-23 22:46:45,2026-06-24 12:06:14
gates of olympus demo,RO,Romania,English,Gates of Olympus (Work),true,false,false,false,false,false,Video preview,4400,8,0.73,18,,,,18,,Lost,,https://jucatorul.ro/jocuri/pacanele/recenzii/gates-of-olympus/,,,2024-06-27 19:55:56,
contact maxbet,RO,Romania,English,MaxBet (Organization),true,false,false,true,false,false,,150,25,0.50,,18,,,,3,New,,,,https://jucatorul.ro/cazino/recenzii/maxbet-casino/contact/,,2026-06-06 14:27:21
vlad cazino cod bonus,RO,Romania,Romanian,Vlad Cazino (Organization),true,false,false,true,true,false,,100,57,0.87,2,18,15,,11,2,9,,https://jucatorul.ro/cazino/recenzii/vlad-cazino/cod-bonus/,,https://jucatorul.ro/cazino/recenzii/vlad-cazino/cod-bonus/,2024-06-11 03:25:43,2026-06-14 11:47:02
max bet rotiri gratuite,RO,Romania,Romanian,MaxBet (Organization),true,false,false,true,true,false,Sitelinks,100,57,2.39,,18,,,,3,New,,,,https://jucatorul.ro/cazino/recenzii/maxbet-casino/bonus-fara-depunere/,,2026-05-21 01:45:25
unibet retragere,RO,Romania,Romanian,Unibet (Organization),true,false,false,true,false,false,"Sitelinks, Video preview, People also ask",100,0,1.82,44,18,-26,,1,2,-1,Featured snippet,https://jucatorul.ro/cazino/recenzii/unibet-casino/retragere/,,https://jucatorul.ro/cazino/recenzii/unibet-casino/retragere/,2024-06-10 23:11:09,2026-05-21 00:00:05
jocuri cu fructe gratis,RO,Romania,Romanian,,false,false,false,true,false,false,,100,5,0.20,,18,,,,3,New,,,,https://jucatorul.ro/jocuri/pacanele/teme/cu-fructe/,,2026-06-16 11:36:48
pacanele online cu cardul,RO,Romania,Romanian,,false,false,false,true,true,true,,90,53,6.31,2,18,16,,11,2,9,,https://jucatorul.ro/cazino/metode-de-plata/visa/,,https://jucatorul.ro/jocuri/pacanele/teme/cu-cardul/,2024-06-15 17:05:56,2026-05-20 02:34:04
rotiri gratuite la inregistrare fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,350,72,3.87,,18,,,,7,New,,,,https://jucatorul.ro/bonusuri/rotiri-gratuite/100-rotiri-gratuite/,,2026-06-20 16:58:20
păcănele cu fructe,RO,Romania,Romanian,,false,false,false,true,false,false,Sitelinks,200,56,,,18,,,,4,New,,,,https://jucatorul.ro/jocuri/pacanele/teme/cu-fructe/,,2026-05-28 03:18:08
jocuri superbet care platesc,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,Video preview,200,30,1.76,0,18,18,,27,4,23,,https://jucatorul.ro/cazino/recenzii/superbet/,,https://jucatorul.ro/cazino/recenzii/superbet/cel-mai-bun-joc/,2024-06-18 06:45:38,2026-06-12 10:22:15
princess,RO,Romania,English,,false,false,false,true,true,false,"Sitelinks, Video preview",12000,63,1.23,,18,,,,9,New,,,,https://jucatorul.ro/cazino/recenzii/princess-casino/contact/,,2026-06-10 15:42:13
pacanele vechi,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,150,61,0.69,,18,,,,3,New,,,,https://jucatorul.ro/jocuri/pacanele/teme/clasice/,,2026-06-03 22:36:08
ruleta europeana,RO,Romania,Romanian,European Roulette (Work),false,false,false,true,false,false,Featured snippet,150,18,2.48,24,18,-7,,1,3,-2,Image pack,https://jucatorul.ro/jocuri/ruleta/europeana/,,https://jucatorul.ro/jocuri/ruleta/europeana/,2024-06-07 21:09:35,2026-05-20 06:14:11
baumbet casino,RO,Romania,Romanian,Baumbet (Organization),true,false,true,true,true,false,"Sitelinks, Knowledge panel",200,61,1.42,4,18,14,,11,4,7,,https://jucatorul.ro/cazino/recenzii/baumbet/,,https://jucatorul.ro/cazino/recenzii/baumbet/,2024-06-08 15:53:42,2026-06-06 02:45:14
20 rotiri gratuite,RO,Romania,Romanian,,false,false,false,true,true,false,,150,38,1.37,,17,,,,3,New,,,,https://jucatorul.ro/bonusuri/rotiri-gratuite/20-rotiri-gratuite/,,2026-06-01 06:13:12
magnum bet 50 rotiri,RO,Romania,Romanian,Magnum Bet (Organization),true,false,false,true,true,false,Sitelinks,150,57,0.89,22,17,-5,,2,3,-1,,https://jucatorul.ro/cazino/recenzii/magnumbet-casino/bonus-fara-depunere/,,https://jucatorul.ro/cazino/recenzii/magnumbet-casino/bonus-fara-depunere/,2024-06-20 04:03:20,2026-06-26 16:37:45
pariuri gratuite,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,300,61,4.35,,17,,,,6,New,,,,https://jucatorul.ro/pariuri/gratuite/,,2026-06-17 19:24:19
macao joc,RO,Romania,Romanian,Macao (Work),false,false,false,true,true,false,Video preview,250,0,0.05,0,17,17,,68,6,62,,https://jucatorul.ro/blog/jocuri-cu-carti/,,https://jucatorul.ro/blog/reguli-macao/,2024-06-23 07:42:19,2026-05-12 06:54:50
rotiri gratis,RO,Romania,Romanian,,false,false,false,true,true,false,,450,74,3.36,0,17,17,,65,8,57,,https://jucatorul.ro/cazino/recenzii/don-casino/rotiri-gratuite/,,https://jucatorul.ro/bonusuri/rotiri-gratuite/100-rotiri-gratuite/,2024-06-22 06:27:52,2026-06-16 20:41:58
100 super hot demo,RO,Romania,English,100 Super Hot (Product),true,false,false,true,false,false,,300,49,0.72,0,17,17,,28,6,22,,https://jucatorul.ro/jocuri/pacanele/recenzii/100-burning-hot/,,https://jucatorul.ro/jocuri/pacanele/recenzii/100-super-hot/,2024-06-19 22:37:41,2026-06-20 03:49:22
betano rotiri gratuite fara depunere,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,Video preview,600,54,2.08,1,17,16,,22,9,13,,https://jucatorul.ro/cazino/recenzii/betano-casino/rotiri-gratuite/,,https://jucatorul.ro/cazino/recenzii/betano-casino/bonus-fara-depunere/,2024-05-29 20:45:09,2026-06-20 12:27:22
magnum bet rotiri gratuite fara depunere,RO,Romania,Romanian,Magnumbet (Organization),true,false,false,true,true,false,Sitelinks,100,54,1.32,17,17,0,,2,2,,,https://jucatorul.ro/cazino/recenzii/magnumbet-casino/bonus-fara-depunere/,,https://jucatorul.ro/cazino/recenzii/magnumbet-casino/bonus-fara-depunere/,2024-06-21 06:23:34,2026-06-09 14:30:24
luck casino romania,RO,Romania,English,"Luck Casino (Organization), Romania (Location)",true,false,false,true,true,false,"Sitelinks, Thumbnail, Video preview, Image pack",350,1,1.64,17,,,,7,,Lost,,https://jucatorul.ro/cazino/recenzii/luck-casino/,,,2024-06-27 08:24:48,
